time,ticker,percentage_change
2026-05-20 20:00:00,BTC-USD,0.061894345506559104
2026-05-20 17:00:00,BTC-USD,0.31595308215053186
2026-05-20 16:00:00,BTC-USD,-0.18050590714944115
2026-05-20 15:00:00,BTC-USD,0.01680262419830328
2026-05-20 14:00:00,BTC-USD,0.3171005151401948
2026-05-20 13:00:00,BTC-USD,-0.5432432135650824
2026-05-20 12:00:00,BTC-USD,0.325831467569672
2026-05-20 11:00:00,BTC-USD,-0.17049881218858162
2026-05-20 09:00:00,BTC-USD,0.02824031630769728
2026-05-20 07:00:00,BTC-USD,-0.18557553518252942
2026-05-20 05:00:00,BTC-USD,0.5301598075389667
2026-05-20 04:00:00,BTC-USD,0.060268016855067504
2026-05-20 03:00:00,BTC-USD,0.055476365935940554
2026-05-20 02:00:00,BTC-USD,-0.16183877189051124
2026-05-20 01:00:00,BTC-USD,0.039528469460921714
2026-05-19 22:00:00,BTC-USD,-0.33275314211542084
2026-05-19 21:00:00,BTC-USD,-0.049545486157468344
2026-05-19 17:00:00,BTC-USD,-0.08331825233992626
2026-05-19 16:00:00,BTC-USD,0.47741810620506614
2026-05-19 12:00:00,BTC-USD,0.2969063992483754
2026-05-19 10:00:00,BTC-USD,0.30850788822527375
2026-05-19 08:00:00,BTC-USD,-0.2561390520041028
2026-05-19 07:00:00,BTC-USD,0.2817091873459498
2026-05-19 06:00:00,BTC-USD,0.16124840835823906
2026-05-18 21:00:00,BTC-USD,0.2513446777617089
2026-05-18 19:00:00,BTC-USD,0.8860148099836641
2026-05-18 16:00:00,BTC-USD,0.03587988377169747
2026-05-18 14:00:00,BTC-USD,-0.6908638913479564
2026-05-18 07:00:00,BTC-USD,0.16446940633331167
2026-05-18 06:00:00,BTC-USD,-0.003984074677820992
2026-05-18 05:00:00,BTC-USD,-0.15735810475414674
2026-05-18 00:00:00,BTC-USD,-0.32017387037691325
2026-05-17 20:00:00,BTC-USD,-0.18160346981556338
2026-05-17 19:00:00,BTC-USD,0.20702645656508847
2026-05-17 17:00:00,BTC-USD,0.054347347144455986
2026-05-17 16:00:00,BTC-USD,-0.013990072956678241
2026-05-17 12:00:00,BTC-USD,-0.0669074791059893
2026-05-17 09:00:00,BTC-USD,0.20367473255305726
2026-05-17 07:00:00,BTC-USD,0.09548796119244382
2026-05-17 06:00:00,BTC-USD,-0.037458712896619756
2026-05-17 04:00:00,BTC-USD,0.1676527463567306
2026-05-17 03:00:00,BTC-USD,0.17768429012782994
2026-05-17 02:00:00,BTC-USD,0.20373304486651037
2026-05-16 23:00:00,BTC-USD,-0.060488532619773244
2026-05-16 22:00:00,BTC-USD,-0.09994027751977932
2026-05-16 20:00:00,BTC-USD,-0.03734769828332403
2026-05-16 19:00:00,BTC-USD,0.03427376235106622
2026-05-16 18:00:00,BTC-USD,0.0366996830554605
2026-05-16 15:00:00,BTC-USD,0.13036455860613158
2026-05-16 14:00:00,BTC-USD,0.1240266283628525
2026-05-16 12:00:00,BTC-USD,-0.0946243878268573
2026-05-16 07:00:00,BTC-USD,-0.33796241721153275
2026-05-16 06:00:00,BTC-USD,-0.502781666270263
2026-05-16 05:00:00,BTC-USD,0.0013449888484601065
2026-05-16 03:00:00,BTC-USD,-0.06531974126942344
2026-05-15 23:00:00,BTC-USD,-0.0006522025919123914
2026-05-15 22:00:00,BTC-USD,0.15619686466118682
2026-05-15 19:00:00,BTC-USD,-0.17713643400151846
2026-05-15 18:00:00,BTC-USD,-0.2411567418491687
2026-05-15 14:00:00,BTC-USD,0.4774060639520121
2026-05-15 12:00:00,BTC-USD,-0.2732327302355778
2026-05-15 09:00:00,BTC-USD,-0.19725163305868007
2026-05-15 08:00:00,BTC-USD,-0.22164418438004443
2026-05-15 07:00:00,BTC-USD,0.29883767357862306
2026-05-15 04:00:00,BTC-USD,-0.4217933233922648
2026-05-15 01:00:00,BTC-USD,-0.4889299485383809
2026-05-15 00:00:00,BTC-USD,0.5220797512856156
2026-05-14 22:00:00,BTC-USD,0.0806994412384513
2026-05-14 21:00:00,BTC-USD,-0.09794427323805091
2026-05-14 19:00:00,BTC-USD,-0.20233265142324597
2026-05-14 15:00:00,BTC-USD,0.4022005111706178
2026-05-14 14:00:00,BTC-USD,1.6592968973192561
2026-05-14 13:00:00,BTC-USD,-0.08065274642588413
2026-05-14 09:00:00,BTC-USD,-0.3013080167661485
2026-05-14 07:00:00,BTC-USD,-0.0776662439585848
2026-05-14 04:00:00,BTC-USD,0.5238537251534819
2026-05-14 03:00:00,BTC-USD,-0.3710190053778694
2026-05-14 01:00:00,BTC-USD,0.06243308460306804
2026-05-14 00:00:00,BTC-USD,0.3237862179426865
2026-05-13 22:00:00,BTC-USD,0.03321997856400909
2026-05-13 19:00:00,BTC-USD,0.03724859529892096
2026-05-13 16:00:00,BTC-USD,0.37407402595509226
2026-05-13 15:00:00,BTC-USD,-1.1878294592407146
2026-05-13 13:00:00,BTC-USD,-0.6970261717351107
2026-05-13 11:00:00,BTC-USD,-0.36472192480315124
2026-05-13 06:00:00,BTC-USD,-0.051639730223401153
2026-05-13 05:00:00,BTC-USD,-0.25285469311856557
2026-05-13 02:00:00,BTC-USD,0.050135035699752674
2026-05-13 01:00:00,BTC-USD,0.3567506665235146
2026-05-13 00:00:00,BTC-USD,0.2697067240301469
2026-05-12 19:00:00,BTC-USD,0.20600738298066704
2026-05-12 18:00:00,BTC-USD,0.2025169014836421
2026-05-12 17:00:00,BTC-USD,0.6499768674819316
2026-05-12 16:00:00,BTC-USD,-0.3932262977494463
2026-05-12 15:00:00,BTC-USD,-0.2727725644114531
2026-05-12 14:00:00,BTC-USD,0.1284251150132933
2026-05-12 10:00:00,BTC-USD,-0.19345677515445697
2026-05-12 09:00:00,BTC-USD,-0.0016050183315331667
2026-05-12 08:00:00,BTC-USD,-0.023652532981364566
2026-05-12 06:00:00,BTC-USD,-0.23093610341179752
2026-05-12 05:00:00,BTC-USD,-0.00489700463983974
2026-05-12 04:00:00,BTC-USD,0.22689186399332187
2026-05-12 03:00:00,BTC-USD,-0.24305911530829066
2026-05-11 23:00:00,BTC-USD,-0.07918349116860506
2026-05-11 19:00:00,BTC-USD,0.11238151079839734
2026-05-11 15:00:00,BTC-USD,0.6348953762869396
2026-05-11 13:00:00,BTC-USD,-0.013186279329350459
2026-05-11 12:00:00,BTC-USD,-0.18816839040485556
2026-05-11 11:00:00,BTC-USD,0.31410336362930763
2026-05-11 10:00:00,BTC-USD,-0.03497287671983754
2026-05-11 07:00:00,BTC-USD,-0.11114723533215641
2026-05-11 01:00:00,BTC-USD,0.03303975425711719
2026-05-11 00:00:00,BTC-USD,-0.8983424574209247
2026-05-10 23:00:00,BTC-USD,0.11567643640060991
2026-05-10 21:00:00,BTC-USD,-0.007172660258380325
2026-05-10 20:00:00,BTC-USD,-0.865585264739434
2026-05-10 19:00:00,BTC-USD,0.1963951317387473
2026-05-10 18:00:00,BTC-USD,-0.259524935229031
2026-05-10 17:00:00,BTC-USD,0.13694920722713866
2026-05-10 13:00:00,BTC-USD,0.04991306245118512
2026-05-10 12:00:00,BTC-USD,0.1689631034208332
2026-05-10 11:00:00,BTC-USD,-0.07359954330985756
2026-05-10 10:00:00,BTC-USD,0.07226130104185653
2026-05-10 08:00:00,BTC-USD,0.11539829832995707
2026-05-10 06:00:00,BTC-USD,0.049527647611029325
2026-05-10 01:00:00,BTC-USD,-0.019439484217308445
2026-05-10 00:00:00,BTC-USD,0.013057404924075259
2026-05-09 21:00:00,BTC-USD,-0.037255594164843774
2026-05-09 17:00:00,BTC-USD,0.22984851862261463
2026-05-09 15:00:00,BTC-USD,0.261151998692635
2026-05-09 14:00:00,BTC-USD,-0.08263270138380378
2026-05-09 13:00:00,BTC-USD,-0.002575220489892454
2026-05-09 12:00:00,BTC-USD,0.10463555854202405
2026-05-09 08:00:00,BTC-USD,0.23078639470570403
2026-05-09 07:00:00,BTC-USD,-0.044976101335245044
2026-05-09 05:00:00,BTC-USD,-0.010049659312661618
2026-05-09 04:00:00,BTC-USD,0.0
2026-05-09 02:00:00,BTC-USD,0.1108578110693815
2026-05-08 23:00:00,BTC-USD,-0.10201806367924322
2026-05-08 19:00:00,BTC-USD,0.04347948268002223
2026-05-08 17:00:00,BTC-USD,0.35669436385293385
2026-05-08 11:00:00,BTC-USD,0.023786545270217882
2026-05-08 06:00:00,BTC-USD,0.003263798692042505
2026-05-08 05:00:00,BTC-USD,-0.01123309345855273
2026-05-08 04:00:00,BTC-USD,0.11514608527370446
2026-05-07 23:00:00,BTC-USD,0.16600619246526335
2026-05-07 20:00:00,BTC-USD,-0.3565729660834172
2026-05-07 17:00:00,BTC-USD,0.3786363334608183
2026-05-07 12:00:00,BTC-USD,0.39143481937669033
2026-05-07 11:00:00,BTC-USD,0.012658927520199204
2026-05-07 09:00:00,BTC-USD,-0.3761484648034981
2026-05-07 05:00:00,BTC-USD,0.13833533902529835
2026-05-07 04:00:00,BTC-USD,0.16330080621196344
2026-05-06 19:00:00,BTC-USD,0.15963923588337298
2026-05-06 14:00:00,BTC-USD,-0.17573093420298205
2026-05-06 13:00:00,BTC-USD,-0.6699518904131457
2026-05-06 12:00:00,BTC-USD,-0.3600893563134121
2026-05-06 06:00:00,BTC-USD,0.20413569599702824
2026-05-06 05:00:00,BTC-USD,0.00014410834641917177
2026-05-06 04:00:00,BTC-USD,-0.3208671868753821
2026-05-06 02:00:00,BTC-USD,-0.08558469699563173
2026-05-06 00:00:00,BTC-USD,0.16084793413319112
2026-05-05 11:00:00,BTC-USD,0.11361368737150573
2026-05-05 10:00:00,BTC-USD,0.3226178343387042
2026-05-05 09:00:00,BTC-USD,-0.281108082857956
2026-05-05 08:00:00,BTC-USD,-0.04775044392839868
2026-05-05 04:00:00,BTC-USD,0.02273761678866805
2026-05-05 02:00:00,BTC-USD,0.2639461278387313
2026-05-04 23:00:00,BTC-USD,-0.25082576413378976
2026-05-04 22:00:00,BTC-USD,-0.2682186234817814
2026-05-04 21:00:00,BTC-USD,0.38724167235948115
2026-05-04 18:00:00,BTC-USD,-0.37322855133320826
2026-05-04 17:00:00,BTC-USD,0.4595621349623503
2026-05-04 15:00:00,BTC-USD,-0.25369950449969736
2026-05-04 08:00:00,BTC-USD,0.04373049033167797
2026-05-04 04:00:00,BTC-USD,0.028018052576070228
2026-05-04 02:00:00,BTC-USD,0.45526083098440423
2026-05-04 01:00:00,BTC-USD,1.5435072410775406
2026-05-03 22:00:00,BTC-USD,0.36908669169306335
2026-05-03 18:00:00,BTC-USD,0.008653489281383289
2026-05-03 11:00:00,BTC-USD,0.33603056015524035
2026-05-03 10:00:00,BTC-USD,-0.1625821018225749
2026-05-03 08:00:00,BTC-USD,0.03217419489984673
2026-05-03 06:00:00,BTC-USD,0.05280236468320628
2026-05-03 04:00:00,BTC-USD,-0.028677138585119943
2026-05-03 02:00:00,BTC-USD,-0.074328664936526
2026-05-03 01:00:00,BTC-USD,-0.38409212721038954
2026-05-02 22:00:00,BTC-USD,0.1104605681863841
2026-05-02 20:00:00,BTC-USD,-0.01360005639144905
2026-05-02 19:00:00,BTC-USD,0.028855592000648404
2026-05-02 16:00:00,BTC-USD,-0.05153156858531262
2026-05-02 13:00:00,BTC-USD,0.17935184651604694
2026-05-02 11:00:00,BTC-USD,-0.09396509009132731
2026-05-02 10:00:00,BTC-USD,-0.05731539060927637
2026-05-02 09:00:00,BTC-USD,-0.017687292264099107
2026-05-02 06:00:00,BTC-USD,0.150913532849142
2026-05-02 05:00:00,BTC-USD,0.0039573908921847825
2026-05-01 23:00:00,BTC-USD,0.13045811526569928
2026-05-01 22:00:00,BTC-USD,-0.08037303637464263
2026-05-01 20:00:00,BTC-USD,-0.6709384279040391
2026-05-01 19:00:00,BTC-USD,-0.10710347145293188
2026-05-01 18:00:00,BTC-USD,-0.18733089563893435
2026-05-01 14:00:00,BTC-USD,-0.5277057152830668
2026-05-01 13:00:00,BTC-USD,1.1104696668871827
2026-05-01 11:00:00,BTC-USD,0.20794721640014488
2026-05-01 09:00:00,BTC-USD,-0.13040542819411
